MainID,CrossStreetMainID,STREET,FROM,TO,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
1,1222,ACKLEY PLACE,WASHINGTON STREET,DEAD END,2,08:00:00.0000000,12:00:00.0000000,Even,0.0455,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2,545,ARCADIA PARK,DRAPER STREET,DITSON STREET,3,08:00:00.0000000,12:00:00.0000000,Even,0.0835,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
3,1677,ASHCROFT STREET,PERKINS STREET,MORAINE STREET,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1015,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2635,BOYLSTON STREET,TREMONT STREET,CHARLES STREET,1B,00:01:00.0000000,07:00:00.0000000,,0.1519,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,674,CHESTNUT STREET,WALNUT STREET,CHARLES STREET,1H,08:00:00.0000000,12:00:00.0000000,Even,0.2008,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
6,44,BLACKWOOD STREET,SAINT BOTOLPH STREET,DEAD END,1B,08:00:00.0000000,12:00:00.0000000,Even,0.0517,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
7,307,BUCKNAM STREET,LAWN STREET,FISHER AVENUE,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.0803,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
8,2344,ACADIA STREET,EAST FIRST STREET,EAST SECOND STREET,5,09:00:00.0000000,13:00:00.0000000,Even,0.0568,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
9,1012,ACADIA STREET,EAST FIRST STREET,EAST SECOND STREET,5,09:00:00.0000000,13:00:00.0000000,Odd,0.0568,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
10,1069,ALLSTON STREET,CENTRE STREET,MELVILLE AVENUE,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1955,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
12,1779,ABBOTSFORD STREET,WALNUT AVENUE,HAROLD STREET,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.121,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
13,2313,BROOKS STREET,BREMEN STREET,PRINCETON STREET,9,12:00:00.0000000,16:00:00.0000000,Even,0.2513,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
15,40,BULLARD STREET,BOWDOIN STREET,BOWDOIN AVENUE,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1991,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
16,1075,CENTRE STREET,TALBOT AVENUE,DORCHESTER AVENUE,7,08:00:00.0000000,12:00:00.0000000,Even,0.5405,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
17,2122,APPLETON STREET,TREMONT STREET,WEST CANTON STREET,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.3938,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
18,1696,BOYLSTON STREET,LAMARTINE STREET,WASHINGTON STREET,2,08:00:00.0000000,12:00:00.0000000,Odd,0.3515,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
19,1210,AMES STREET,WESTVIEW STREET,DEAD END,7,08:00:00.0000000,12:00:00.0000000,Odd,0.3042,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
20,2503,CARYLL STREET,MORTON STREET,MARYKNOLL STREET,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1705,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
22,2081,BRAEMORE ROAD,COMMONWEALTH AVENUE,CHISWICK ROAD,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0943,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
23,2649,CHATHAM STREET,MERCHANTS ROW,COMMERCIAL STREET,1F,00:01:00.0000000,07:00:00.0000000,,0.1047,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
24,2381,BISMARCK STREET,BOYLSTON STREET,PORTER STREET,2,08:00:00.0000000,12:00:00.0000000,Even,0.0379,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
25,353,CHESTNUT AVENUE,CENTRE STREET,MOZART STREET,2,12:00:00.0000000,16:00:00.0000000,Even,0.235,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
26,2645,CENTRAL STREET,INDIA STREET,DEAD END,1F,00:01:00.0000000,07:00:00.0000000,,0.0795,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
27,1844,BRADEEN STREET,WASHINGTON STREET,DEAD END,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1848,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
28,1505,AMORY STREET,DIMOCK STREET,SCHOOL STREET,10R,08:00:00.0000000,12:00:00.0000000,Even,0.193,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
29,122,CHISWICK ROAD,CHESTNUT HILL AVENUE,DEAD END,4,08:00:00.0000000,12:00:00.0000000,Even,0.1438,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
30,280,BUNKER HILL STREET,MOULTON STREET,MEDFORD STREET,1C,08:00:00.0000000,12:00:00.0000000,Even,0.9085,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
31,1469,BLUEFIELD TERRACE,GLADESIDE AVENUE,RIDGEVIEW AVENUE,7,12:00:00.0000000,16:00:00.0000000,Even,0.1117,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
32,1299,CEYLON STREET,QUINCY STREET,COLUMBIA ROAD,3,12:00:00.0000000,16:00:00.0000000,Even,0.1769,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
33,2413,CHESTNUT STREET,CHARLES STREET,DAVID G MUGAR WAY,1H,08:00:00.0000000,12:00:00.0000000,Even,0.1627,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
34,882,BENNETT STREET,MARKET STREET,SOUTH HOBBART STREET,4,12:00:00.0000000,16:00:00.0000000,Odd,0.3021,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
35,1740,BRUNSWICK STREET,BLUE HILL AVENUE,NORMANDY STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1273,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
36,1434,BREMEN STREET,SUMNER STREET,PORTER STREET,9,12:00:00.0000000,16:00:00.0000000,Even,0.347,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
37,546,CHARLES STREET,DORCHESTER AVENUE,GENEVA AVENUE,3,08:00:00.0000000,12:00:00.0000000,Even,0.2737,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
38,1919,CHARLES STREET,DORCHESTER AVENUE,GENEVA AVENUE,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2737,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
39,251,ABBOTSFORD STREET,WALNUT AVENUE,HAROLD STREET,10R,08:00:00.0000000,12:00:00.0000000,Even,0.121,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
40,409,ANDERSON STREET,CAMBRIDGE STREET,MYRTLE STREET,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.1252,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
41,2501,CLEARWATER DRIVE,MORTON STREET,MARYKNOLL STREET,7,12:00:00.0000000,16:00:00.0000000,Odd,0.2354,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
42,1157,BLUEFIELD TERRACE,GLADESIDE AVENUE,RIDGEVIEW AVENUE,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1117,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
43,682,BEAVER STREET,BEACON STREET,BEAVER PLACE,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.0373,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
44,1223,ARLINGTON AVENUE,ALFORD STREET,SOMERVILLE TOWN LINE,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1898,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
45,2625,BEDFORD STREET,CHAUNCY STREET,SUMMER STREET,1T,00:01:00.0000000,07:00:00.0000000,,0.1432,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
46,1852,CHARLAME STREET,LAUREL STREET,DEAD END,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1182,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
47,2790,BELVIDERE STREET,MASSACHUSETTS AVENUE,DALTON STREET,1B,00:01:00.0000000,07:00:00.0000000,Odd,0.1525,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
48,863,BENNETT STREET,MARKET STREET,OAKLAND STREET,4,08:00:00.0000000,12:00:00.0000000,Odd,0.4112,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
49,2646,CHARLES STREET,BOYLSTON STREET,NASHUA STREET,M,00:01:00.0000000,07:00:00.0000000,Odd,1.0884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
50,1334,CALUMET STREET,TREMONT STREET,PARKER HILL AVENUE,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.5669,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
51,2729,ATLANTIC AVENUE,STATE STREET,MILK STREET,1F,00:01:00.0000000,07:00:00.0000000,,0.0604,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
52,2795,BOYLSTON STREET,ARLINGTON STREET,HEREFORD STREET,1B,00:01:00.0000000,07:00:00.0000000,Odd,0.7949,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
53,812,CHELSEA STREET,PORTER STREET,PRESCOTT STREET,9,08:00:00.0000000,12:00:00.0000000,Odd,0.4913,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
54,1115,ASPINWALL ROAD,WASHINGTON STREET,TALBOT AVENUE,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1837,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
55,720,CARSON STREET,CRESCENT AVENUE,SYDNEY STREET,3,08:00:00.0000000,12:00:00.0000000,Even,0.1138,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
56,1731,BLAKEVILLE STREET,BOWDOIN STREET,OLNEY STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1235,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
57,2801,CAMBRIA STREET,BOYLSTON STREET,DEAD END,1B,00:01:00.0000000,07:00:00.0000000,,0.1025,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58,2444,A STREET,MELCHER STREET,CONGRESS STREET,5,13:00:00.0000000,17:00:00.0000000,Even,0.103,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
59,970,CHELSEA STREET,MAVERICK STREET,PORTER STREET,9,08:00:00.0000000,12:00:00.0000000,Even,0.2506,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
60,2020,ALASKA STREET,PERRIN STREET,BLUE HILL AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1119,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
61,2584,BLUE HILL AVENUE,DUDLEY STREET,BLUE HILL AVENUE,10R,00:01:00.0000000,07:00:00.0000000,,1.1797,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
62,947,ADAMS STREET,WINTHROP STREET,LOWNEY WAY,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1222,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
63,2948,CHARLESGATE EAST,DEAD END,BACK STREET,99,12:00:00.0000000,15:00:00.0000000,,0.0203,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
64,56,CALUMET STREET,TREMONT STREET,PARKER HILL AVENUE,10M,12:00:00.0000000,16:00:00.0000000,Even,0.5669,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
65,1468,ARBORCREST TERRACE,GLADESIDE AVENUE,RIDGEVIEW AVENUE,7,12:00:00.0000000,16:00:00.0000000,Even,0.0922,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
66,1285,CASTLE ROCK STREET,GRAMPIAN WAY,CASPIAN WAY,3,12:00:00.0000000,16:00:00.0000000,Even,0.0741,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
67,1710,ARMSTRONG STREET,CHESTNUT AVENUE,MOZART STREET,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1049,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
68,271,CHAUCER STREET,CURTIS STREET,MOORE STREET,9,12:00:00.0000000,16:00:00.0000000,Odd,0.1127,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
69,80,BLOOMFIELD STREET,GENEVA AVENUE,GREENBRIER STREET,3,12:00:00.0000000,16:00:00.0000000,Even,0.3032,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
70,1446,CARLOS STREET,WOODROW AVENUE,CALLENDER STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.0653,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
71,1122,ADAMS STREET,DORCHESTER AVENUE,PARK STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1739,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
72,2042,BRIGHTON STREET,DEAD END,CALDWELL STREET,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0377,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
73,365,BERKELEY STREET,TREMONT STREET,BOYLSTON STREET,M,05:00:00.0000000,07:00:00.0000000,Odd,0.4498,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
74,2324,BERKELEY STREET,TREMONT STREET,COLUMBUS AVENUE,1B,05:00:00.0000000,07:00:00.0000000,Even,0.2595,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
75,1695,CHILCOTT PLACE,WASHINGTON STREET,DEAD END,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0953,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
76,1872,CASPIAN WAY,CASTLE ROCK STREET,DEAD END,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0595,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
77,99,ADAMS STREET,BOWDOIN STREET,LEEDSVILLE STREET,3,08:00:00.0000000,12:00:00.0000000,Odd,0.3045,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
78,2548,ASHMONT STREET,DORCHESTER AVENUE,ADAMS STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.4924,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
79,2158,ALPHA ROAD,WALDECK STREET,PARK STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.183,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
81,466,CIRCUIT STREET,WALNUT AVENUE,WASHINGTON STREET,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.3496,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
82,713,BROOK MARSHALL ROAD,RAYNOR CIR,SOJOURNER TRUTH COURT,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0938,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
83,53,CHEROKEE STREET,HILLSIDE STREET,PONTIAC STREET,10M,12:00:00.0000000,16:00:00.0000000,Even,0.1241,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
84,1944,BRAINERD ROAD,GORHAM STREET,KELTON STREET,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2216,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
85,2273,BOYLSTON STREET,CENTRE STREET,LAMARTINE STREET,2,08:00:00.0000000,12:00:00.0000000,Odd,0.3947,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
86,1533,CARTER STREET,CAMBRIDGE STREET,ROLAND STREET,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0403,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
87,440,BRADEEN STREET,WASHINGTON STREET,DEAD END,2,12:00:00.0000000,16:00:00.0000000,Even,0.1848,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
88,2410,BELMONT STREET,BUNKER HILL STREET,MEDFORD STREET,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1218,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
89,744,ASPEN STREET,MONTROSE STREET,COPELAND STREET,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0688,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
90,2275,CHAPPIE STREET,BUNKER HILL STREET,MEDFORD STREET,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1059,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
91,2643,CAUSEWAY STREET,MERRIMAC STREET,NORTH WASHINGTON STREET,1W,00:01:00.0000000,07:00:00.0000000,,0.3284,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
92,122,CHISWICK ROAD,CHESTNUT HILL AVENUE,DEAD END,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1438,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
93,2647,CHARLES STREET SOUTH,TREMONT STREET,BOYLSTON STREET,1B,00:01:00.0000000,07:00:00.0000000,Even,0.2659,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
94,489,BEXLEY ROAD,WASHINGTON STREET,FLORENCE STREET,2,08:00:00.0000000,12:00:00.0000000,Even,0.1581,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
95,2479,CLARENDON STREET,COMMONWEALTH AVENUE,BEACON STREET,1B,06:00:00.0000000,08:00:00.0000000,Even,0.1432,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
96,2545,BRUCE STREET,ASHMONT STREET,WRENTHAM STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
97,1467,BRIARCLIFF TERRACE,GLADESIDE AVENUE,RIDGEVIEW AVENUE,7,12:00:00.0000000,16:00:00.0000000,Even,0.0934,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
98,558,BRAINERD ROAD,HARVARD AVENUE,HARVARD AVENUE,4,12:00:00.0000000,16:00:00.0000000,Odd,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
99,601,ARDEE STREET,EVERETT STREET,MAVERICK STREET,9,08:00:00.0000000,12:00:00.0000000,Odd,0.0472,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
100,1907,CAMERON STREET,HANCOCK STREET,DEAD END,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1047,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
101,2888,CHISWICK ROAD,ENGLEWOOD AVENUE,CHESTNUT HILL AVENUE,4,12:00:00.0000000,16:00:00.0000000,Even,0.4402,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
102,1028,BOND STREET,MILFORD STREET,HANSON STREET,1S,08:00:00.0000000,12:00:00.0000000,Even,0.0417,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
105,2164,CLEMENTINE PARK,CENTRE STREET,DAYTON STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0845,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
106,1137,CEDAR STREET,RIVER STREET,TEMPLE STREET,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1947,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
107,1701,DURHAM STREET,SAINT BOTOLPH STREET,DEAD END,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.0502,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
108,811,BUNKER HILL STREET,LOWNEY WAY,MEDFORD STREET,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.9775,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
109,146,BOWDOIN AVENUE,ELDON STREET,NOTTINGHAM STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3093,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
110,1498,CIRCUIT STREET,WALNUT AVENUE,WASHINGTON STREET,10R,12:00:00.0000000,16:00:00.0000000,Even,0.3496,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
111,245,BROOKLEDGE STREET,HUMBOLDT AVENUE,ELM HILL AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2225,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
112,416,BOLTON STREET,D STREET,DORCHESTER STREET,5,09:00:00.0000000,13:00:00.0000000,,0.3598,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
113,1833,CHESTER STREET,BRIGHTON AV,ASHFORD STREET,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1413,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
114,93,BIRD STREET,COLUMBIA ROAD,DEAD END,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2212,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
115,2786,ATKINSON STREET,SOUTHAMPTON STREET,TOPEKA STREET,3,00:01:00.0000000,07:00:00.0000000,,0.2271,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
116,1369,BYNNER STREET,CREIGHTON STREET,SOUTH HUNTINGTON AVENUE,2,12:00:00.0000000,16:00:00.0000000,Even,0.2144,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
117,1329,BRAINERD ROAD,HARVARD AVENUE,GORHAM STREET,4,12:00:00.0000000,16:00:00.0000000,Even,0.1307,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
118,1975,CHASE STREET,WILLIS STREET,EAST COTTAGE STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0634,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
119,172,BLAKEVILLE STREET,BOWDOIN STREET,OLNEY STREET,3,12:00:00.0000000,16:00:00.0000000,Even,0.1235,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
120,2505,CADDY ROAD,SANFORD STREET,MONSON STREET,7,12:00:00.0000000,16:00:00.0000000,Even,0.0794,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
121,1911,BENTHAM ROAD,DRAPER STREET,MOUNT IDA ROAD,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0561,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
122,854,BENNETT STREET,MARKET STREET,OAKLAND STREET,4,08:00:00.0000000,12:00:00.0000000,Even,0.4112,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
123,1102,ASHTON STREET,CALLENDER STREET,WOODROW AVENUE,7,08:00:00.0000000,12:00:00.0000000,Even,0.208,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
124,740,CLIFFORD STREET,WARREN STREET,BLUE HILL AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2313,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
125,2880,BOSTON STREET,DORCHESTER AVENUE,FATHER SONGIN WAY,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1057,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
126,1085,BRENT STREET,WASHINGTON STREET,MELBOURNE STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.2981,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
127,859,BRACKETT STREET,WASHINGTON STREET,FANEUIL STREET,4,08:00:00.0000000,12:00:00.0000000,Even,0.1229,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
128,1908,CLARKSON STREET,HENDRY STREET,QUINCY STREET,3,08:00:00.0000000,12:00:00.0000000,Even,0.0602,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
129,1785,AUBURN STREET,MAIN STREET,BUNKER HILL STREET,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.132,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
130,843,BENNETT STREET,MARKET STREET,SOUTH HOBBART STREET,4,12:00:00.0000000,16:00:00.0000000,Even,0.3021,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
131,1174,CLARKWOOD STREET,BLUE HILL AVENUE,NORFOLK STREET,7,12:00:00.0000000,16:00:00.0000000,Even,0.1975,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
132,1263,AUCKLAND STREET,SAVIN HILL AVENUE,DEAD END,3,08:00:00.0000000,12:00:00.0000000,Even,0.2811,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
133,2409,ALBION PLACE,MAIN STREET,AUBURN SQUARE,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0725,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
134,2286,AUCKLAND STREET,SAVIN HILL AVENUE,DEAD END,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2811,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
135,736,AUCKLAND STREET,BELFORT STREET,SAVIN HILL AVENUE,3,08:00:00.0000000,12:00:00.0000000,Even,0.1634,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
136,2014,AUCKLAND STREET,BELFORT STREET,SAVIN HILL AVENUE,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1634,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
137,1449,AMES STREET,WESTVIEW STREET,DEAD END,7,08:00:00.0000000,12:00:00.0000000,Even,0.3042,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
138,1034,ALMONT STREET,BLUE HILL AVENUE,WALK HILL STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5839,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
139,2239,BENNINGTON STREET,NEPTUNE ROAD,SARATOGA STREET,9,12:00:00.0000000,16:00:00.0000000,Even,1.061,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
140,348,BELMORE TERRACE,BOYLSTON STREET,OAKVIEW TERRACE,2,08:00:00.0000000,12:00:00.0000000,Even,0.0589,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
141,781,AUSTIN STREET,MAIN STREET,RUTHERFORD AVENUE,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1258,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
142,2488,AUSTIN STREET,MAIN STREET,RUTHERFORD AVENUE,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1258,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
143,1406,BROOKS STREET,BREMEN STREET,PRINCETON STREET,9,12:00:00.0000000,16:00:00.0000000,Odd,0.2513,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
144,1373,BUCKNAM STREET,LAWN STREET,FISHER AVENUE,10M,12:00:00.0000000,16:00:00.0000000,Even,0.0803,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
145,2467,CHESTERTON STREET,MASSACHUSETTS AVENUE,ALLERTON STREET,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1087,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
146,2631,BOWDOIN STREET,DERNE STREET,BEACON STREET,1H,00:01:00.0000000,07:00:00.0000000,Odd,0.1057,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True
147,299,ARCOLA STREET,DAY STREET,DEAD END,2,12:00:00.0000000,16:00:00.0000000,Even,0.0608,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
148,1673,CLEVELAND STREET,WINTHROP STREET,MORELAND STREET,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0676,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
149,1440,CHAUCER STREET,CURTIS STREET,MOORE STREET,9,12:00:00.0000000,16:00:00.0000000,Even,0.1127,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
150,1681,CHARTER STREET,HANOVER STREET,COMMERCIAL STREET,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.2591,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
